Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
180250	1693.02	3423.04	3148.81	1400.09	1393.96	3059.77	1562.14	2530.33	1369.44	1501.6	2853.84	3183.28	1453.06	2741.77	3331.62	1778.9	1627.98	3345.95	3349.42	1365.25
180350	1701.68	3451.31	3340.13	1425.06	1411.07	3167.37	1533.1	2738.01	1342.22	1581.43	3097.44	3617.44	1542.31	2830.03	3501.39	1782.4	1685.56	3475.51	3641.25	1325.61
180450	1580.81	3294.88	3079.84	1272.25	1366.55	2983.56	1419.74	2507.76	1279.27	1448.71	3024.63	3441.31	1336.18	2623.47	3276.83	1658.95	1592.79	3249.76	3427.55	1214.07
180550	1550.55	3178.84	2891.2	1224.34	1315.65	2896.5	1341.31	2300.85	1256.54	1442.94	2730.5	3247.28	1210.84	2547.54	3025.62	1553.45	1484.5	3144.47	3153.49	1192.21
180650	1477.31	2978.19	2711.89	1208.03	1279.44	2511.6	1312.56	1761.05	1218.45	1436.3	2334.03	1908.45	1190.42	2326.61	2530.51	1510.63	1397.86	2700.13	2533.48	1163.18
180750	1559.29	3307.83	2757.14	1248.55	1411.57	2658.88	1484.12	1801.02	1324.92	1494.1	2329.36	1337.4	1365.93	2472.47	2489.73	1642.75	1579.2	2759.87	2545.78	1280.48
180850	1659.65	3401.12	2881.23	1359.89	1468.15	2800.51	1588.37	1921.49	1361.57	1572.68	2389.24	1329.94	1487.12	2558.57	2596.33	1762.64	1635.75	2866.26	2615.88	1366.41
180950	1746.3	3631.62	3070.03	1517.05	1524.93	3004.74	1688.94	2060.03	1460.92	1695.23	2563.31	1318.5	1578.21	2649.63	2726.71	1886.51	1744.51	3094.83	2747.43	1508.75
181050	1620.74	3540.06	2907.15	1431.38	1491.75	2841.4	1660.28	1989.25	1359.73	1625.63	2397.98	1285.38	1538.05	2518.24	2636.23	1765.76	1622.31	2963.2	2672.75	1369.35
181150	1601.59	3512.9	2868.58	1387	1477.06	2766.13	1597.88	1986.8	1312.11	1650.45	2456.24	1251.74	1473	2535.12	2579.76	1777.59	1643.92	2932.56	2560	1376.24
181250	1460.55	3270.13	2789.09	1308.04	1376.28	2582.29	1409.6	1797.23	1257.16	1458.5	2273.71	1213.68	1341.02	2346.9	2389.97	1623.98	1511.47	2791.01	2398.61	1275.1
181350	1419.17	3334.47	2801.84	1377.79	1420.36	2647.31	1424.88	1735.96	1243.29	1458.46	2276.82	1096.88	1342.68	2434.71	2419.26	1594.85	1600.6	2792.84	2495.42	1325.86
181450	1398.63	3253.52	2655.96	1310.62	1336.42	2475.16	1419.26	1667.67	1202.05	1398.75	2222.45	1080.93	1312.06	2310.06	2352.67	1468.68	1469.36	2616.1	2416.06	1266.38
181550	1460.53	3168.91	2696.91	1275.92	1347.95	2498.66	1392.72	1658.35	1198.56	1366.3	2186.49	1068.36	1335.36	2242.66	2297.85	1488.13	1376.4	2517.14	2395.56	1198.07
181650	1419.39	2970.08	2785.32	1312.91	1388.48	2514.39	1432.41	1704.23	1240.54	1334.44	2137.81	1059.9	1288.35	2275.34	2280.84	1557.04	1360.99	2560.81	2444.38	1247.79
181750	1458.66	3244.81	2874.61	1297.57	1401.38	2616.79	1471.29	1828.41	1214.53	1443.33	2160.33	1148.88	1327.55	2397.14	2366.09	1658.04	1416.39	2787.94	2573.07	1228.17
181850	1550.8	3333.52	2890.45	1340.13	1413.55	2688.92	1491.49	1960.51	1319.17	1504.92	2213.2	1161.4	1339.87	2488.73	2525.79	1767.42	1513.58	2944.13	2578.93	1202.66
181950	1529.74	3032.13	2809.76	1299.58	1426.52	2575.48	1457.35	1897.08	1237.67	1410.1	2240.63	1134.41	1254.67	2381.34	2458.75	1643.62	1503.63	2779.66	2486.78	1174.31
182050	1530.82	3173.84	2716.77	1318.67	1430.62	2698.56	1472.68	1901.26	1232.07	1359.19	2190.57	1139.39	1246.23	2296.21	2405.44	1589.95	1520.04	2785.31	2533.42	1192.51
182150	1491.13	3172.4	2689.75	1330.36	1435.67	2692.63	1419.33	1825.46	1267	1342.22	2179.36	1127.97	1298.66	2332.71	2351.84	1590.96	1411.29	2750.57	2538.67	1157.01
182250	1459.15	3238.87	2765.21	1281.65	1441.83	2722.37	1409.29	1817.7	1261.73	1364.11	2193.85	1129.44	1356	2351.76	2377.85	1606.37	1379.29	2766.45	2557.22	1213.45
182350	1522.08	3171.27	2878.88	1328.11	1380.9	2705.85	1399.47	1871.26	1185.74	1376.82	2213.89	1071.29	1320.27	2295.6	2483.3	1681.1	1461.61	2877.03	2551.51	1195.95
182450	1504.13	3216.92	2829.35	1274.39	1377.79	2767.19	1465.28	1907.02	1172.1	1445.04	2305.57	1149.3	1324.76	2356.35	2505.39	1606.81	1476.82	2917.09	2610.05	1196.82
182550	1560.63	3342.31	2946.48	1324.72	1431.55	2897.01	1531.19	2066.52	1193.07	1529.84	2389.37	1221.48	1366.88	2446.16	2624.78	1589.21	1484.85	2971.9	2626.88	1263.05
182650	1511.21	3352.41	3056.7	1340.06	1441.99	2795.62	1506.75	2028.9	1244.64	1431.4	2398.87	1248.46	1389.52	2564.12	2675.74	1622.51	1443.45	3051.05	2701.34	1238.69
182750	1450.05	3332.1	2977.49	1307.49	1403.7	2702.51	1451.33	2010.1	1188.96	1328.2	2443.38	1294.39	1318	2456.25	2704.72	1640.25	1434.86	3141.98	2814.75	1185.78
182850	1409.36	3326.41	2905.16	1260.63	1364.16	2717.72	1414.77	2037.65	1213.53	1280.74	2491.32	1261.16	1255.78	2530.77	2628.47	1621.45	1378.45	2987.57	2767.39	1125.9
182950	1331.64	3293.18	2817.24	1179.44	1243.04	2715.3	1342.86	1924.69	1171.23	1184.46	2433.33	1317.81	1168.5	2445.45	2499.6	1444.46	1259.28	2901.24	2672.58	1062.68
183050	1319.29	3434.45	3027.57	1235.83	1228.24	2880.39	1337.93	1994.8	1172.75	1208.7	2620.63	1382.84	1206.89	2591.21	2646.42	1530.36	1344.65	3078.66	2771.78	1140.31
183150	1356.86	3341.79	3054.53	1231.78	1237.34	2798.24	1349.03	2045.3	1131.21	1238.59	2598.54	1452.82	1234.46	2623.28	2689.31	1522.87	1358.37	3146.68	2882.49	1134.18
183250	1413.93	3591.94	3268.61	1290.43	1310.62	3074.31	1392.64	2210.11	1202.76	1336	2744.28	1541.14	1342.69	2760.38	2792.82	1569.5	1378.35	3402.23	3134.24	1232.45
183350	1514.87	3732.14	3410.1	1352.5	1357.51	3190.95	1509.62	2334.56	1232.2	1429.96	3013.54	1604.35	1417.1	2954.47	3031.54	1642.08	1533.28	3704.93	3315.54	1315.6
183450	1581.57	3714.71	3410.69	1336.52	1328.46	3237.8	1473.94	2355.87	1179.37	1508.59	3009.93	1587.52	1415.58	2916.62	3046.75	1656.59	1580.54	3761.52	3220.01	1299.97
183550	1573.05	3761.07	3357.42	1297.59	1337.55	3366.26	1438.95	2308.3	1247.54	1508	2992.26	1622.46	1371.6	2857.53	3075.84	1660.93	1526.07	3683.45	3206.46	1295.56
183650	1490.11	3780.84	3271.83	1245.79	1361.47	3268.82	1443.66	2357.88	1247.7	1454.11	3036.03	1575.99	1351.98	2929.47	3044.21	1632.2	1484.34	3542.34	3117.18	1225.72
183750	1547.78	3832.7	3380.53	1297.09	1423.21	3329.02	1463.51	2427.02	1219.29	1530.75	3077.37	1604.25	1348.69	3119.27	3112.67	1789.06	1544.26	3556.65	3197.07	1218.22
183850	1559.75	3815.21	3299.14	1247.81	1318.42	3198.2	1414.47	2275.06	1169.12	1438.05	3014.77	1605.68	1295.76	2986.48	3123.6	1745.32	1544.06	3464.76	3119.49	1186.07
183950	1563.66	3799.01	3264.3	1265.09	1380.03	3355.49	1417.31	2310.31	1224.38	1436.71	2959.01	1445.97	1336.04	2987.35	3102.96	1747.04	1548.69	3401.76	3131.18	1246.74
184050	1548.26	3888.45	3375.96	1332.15	1413.16	3413.57	1471.48	2432.9	1223.59	1543.68	3143.91	1610.97	1308.42	2927.73	3200.38	1704.65	1549.47	3513.22	3219.55	1297.13
184150	1554.44	3938.01	3600.57	1369.67	1496.79	3566.51	1496.06	2593.83	1284.96	1492.87	3272.79	1734.62	1369.91	2916.5	3304.75	1839.74	1599.06	3645.87	3460.72	1348.03
184250	1516.42	3881.75	3467.63	1361.54	1485.68	3545.05	1479.9	2687.98	1287.77	1455.31	3100.57	1713.46	1339.65	3112.74	3242.79	1729.95	1504.94	3596.22	3255.49	1292.76
184350	1616.82	4131.37	3694	1300.89	1487.56	3572.33	1517.41	2763.74	1298.47	1421.42	3264.04	1816.03	1383.84	3152.73	3359.35	1688.29	1527.35	3671.59	3332.24	1312.47
184450	1616.62	4096.79	3629.15	1226.28	1368.18	3580.55	1447.47	2732.01	1256.59	1387.51	3310.99	1796.97	1342.33	2921.78	3311.48	1617.68	1458.66	3615.89	3334.53	1280.3
184550	1592.63	4015.87	3632.3	1316.2	1322.98	3765.29	1430.09	2786.14	1246.17	1401.27	3474.07	1784.93	1367.97	3113.77	3378.78	1662.75	1524.45	3778.48	3429.17	1286.51
184650	1687.09	4192.09	3772.24	1322.44	1338.97	3919.07	1492.61	2882.5	1220.46	1431.36	3588.44	1864.15	1474.72	3169.19	3560.24	1705.9	1520.05	3836.13	3591.7	1284.85
184750	1618.88	4186.67	3728.03	1340.89	1308.5	3738.67	1520.91	2848.32	1222.75	1459.81	3652.83	1898.99	1384.32	3168.27	3490.79	1684.52	1509.83	3849.96	3534.52	1241.53
184850	1497.07	4171.51	3652.66	1243.16	1356.63	3853.98	1530.57	2813.95	1188.77	1382.1	3643.87	1861.9	1389.37	3183.3	3447.94	1730.66	1486.08	3773.39	3522.68	1249.26
184950	1593.92	4290.91	3627.93	1270.73	1376.86	3973.15	1479.98	2932.22	1315.2	1412.95	3733.38	1904.26	1438.05	3170.99	3583.21	1663.84	1523.66	3927.28	3605.08	1229.3
185050	1577.04	4283.22	3652.42	1289.19	1329.26	3800.64	1467.69	2887.35	1264.38	1460.95	3679.23	1876.23	1366.78	3155.53	3667.04	1612.27	1498.53	3833.41	3563.89	1257.66
185150	1547.37	4229.55	3742.99	1334.37	1311.48	3842	1468.19	2914.37	1243.41	1485.91	3731.79	1829.43	1361.48	3194.22	3605.02	1667.03	1538.72	3850.76	3556.95	1241.04
185250	1590.04	4411.09	3647.61	1394.4	1351.44	3819.81	1463.87	2911.07	1285.51	1421.54	3806.22	1858.37	1395.98	3224.49	3690.66	1672.23	1529.58	3864.59	3579.76	1198.48
185350	1567.05	4212.21	3519.46	1349.18	1320.17	3650.52	1445.75	2798.79	1243.43	1401.82	3560.68	1754.63	1326.8	3106.03	3682.54	1630.01	1493.41	3752.61	3561.35	1254.31
185450	1593.02	4306.5	3643.76	1379.12	1431.16	3828.11	1514.35	2904.66	1310.62	1449.45	3747.3	1823.43	1314.96	3242.76	3832.01	1629.18	1595.33	3802.23	3637.61	1363.79
185550	1579.82	4356.24	3661.56	1321.46	1413.85	3826.01	1461.24	3180.16	1280.16	1369.34	3900.17	2086.78	1323.5	3347.33	3830.71	1646.04	1547.96	3956.91	3703.82	1307.15
185650	1635.03	4525.29	3859.05	1405.94	1452.77	4208.12	1535.29	3654.94	1299.73	1399.32	4216.37	2413.63	1333.85	3510.21	4195.23	1677.62	1632.23	4327.42	4067.68	1377.72
185750	1605.65	4369.01	3854.15	1313.89	1451.45	4233.32	1478.06	3529.76	1252.83	1344.89	4267.71	2382.54	1295.95	3372.19	4175.95	1690.57	1579.41	4366.58	3887.9	1318.36
185850	1615.38	4573.22	3936.52	1305.91	1390.91	4203.15	1547.1	3456.79	1315.94	1391.05	4309.66	2410.11	1404.7	3549.61	4191.39	1658.04	1573.73	4442.01	3975.12	1277.09
185950	1636.07	4566.63	4030.77	1335.45	1421.02	4165.32	1586.18	3246.7	1372.29	1533.38	4144.72	2204.97	1422.78	3594.05	4055.07	1783.05	1632.65	4345.47	3903.39	1412.35
186050	1582.05	4280.34	3861.07	1311.23	1401.84	3829.39	1498.34	2907.3	1293.99	1536.14	3655.08	1832.08	1338.81	3277.55	3680.46	1750.58	1599.34	3902.83	3552.31	1328.9
186150	1530.88	4258.89	3788.59	1318.66	1343.69	3779.74	1502.55	2774.54	1317.68	1543.25	3661.7	1744.02	1430.8	3221.73	3607.66	1742.71	1560.11	3754.77	3435.8	1286.13
186250	1542.31	4185.22	3627.35	1321.66	1288.63	3708.89	1411.85	2668.52	1272.94	1532.17	3397.02	1631.99	1441.6	3198.81	3421.41	1659.98	1456.16	3614.9	3275.4	1238.18
186350	1549.86	4244.91	3573.28	1369.77	1363.81	3792.37	1389.68	2688.32	1327.87	1573.6	3469.62	1676.68	1489.4	3274.6	3568.61	1626.65	1462.97	3772.89	3401.59	1222.25
186450	1628.52	4313.61	3659.19	1307.93	1383.44	3772.32	1466.94	2731.71	1396.2	1588.97	3485.38	1658.09	1474.55	3309.14	3570.87	1651.12	1560.91	3854.57	3477.09	1237.24
186550	1618.79	4203.36	3691.41	1297.65	1346.14	3754.07	1489.78	2754.12	1329.62	1549.27	3332.82	1549.38	1488.86	3055.81	3440.06	1725.41	1547.76	3975.85	3496.1	1231.45
186650	1659.31	4095.7	3647.68	1340.79	1444.71	3799.07	1515.8	2689.68	1302.52	1579.35	3440.48	1510.89	1434.03	3126.5	3406.64	1747.33	1557.42	3910.84	3493.26	1337.76
186750	1683.39	4263.5	3687.69	1332.5	1543.56	3831.83	1572.32	2756.05	1326.53	1559.12	3525.93	1539.93	1428.64	3311.17	3466.42	1797.76	1691.05	3780.61	3448.4	1318.43
186850	1639.7	4357.71	3776.52	1383.48	1540.62	3849.97	1623.49	2850.19	1412.02	1660.04	3575.08	1628.93	1486.29	3394.4	3538.2	1918.25	1797.32	3976.19	3535.57	1371.41
186950	1679.92	4355.56	3794.88	1459.14	1572.56	3800.8	1623.78	2856.76	1436.77	1766.62	3513.96	1677.17	1458.84	3302.27	3595.04	1906.61	1694.96	4096.99	3487.37	1373.5
187050	1806.6	4674.38	4178.56	1569.86	1625.43	4065.51	1768.5	3164.34	1504.9	1820.8	3890.44	1875.92	1577.77	3549.55	4023.18	2000.81	1830.5	4478.66	3894.39	1478.85
187150	1773.52	4755.86	4170.41	1519.67	1570.71	4075.5	1662.98	3150.58	1458.16	1719.89	3983.86	1957.64	1613.42	3494.06	4102.34	1976.6	1766.65	4466	3853.13	1442.6
187250	1721.99	4488.72	3993.06	1448.19	1456.04	3894.27	1500.53	2986.57	1400.41	1576.54	3735.3	1878.03	1569.63	3339.17	3778.03	1834.11	1691.49	4190.86	3761.33	1355.79
187350	1617.02	4315.45	3756.66	1357.03	1363.74	3717.65	1427.3	2754.85	1293.48	1566.73	3561.44	1777.52	1473.34	3259.44	3588.89	1706.07	1622.48	3959.18	3583.29	1282.99
187450	1608.21	4432.49	3754.1	1377.41	1397.01	3849.71	1545.98	2760.78	1330.6	1586.64	3609.5	1798.24	1510.55	3325.86	3664.6	1786.06	1625.83	3922.43	3524.78	1292.24
187550	1662.94	4442.19	3798.54	1404.63	1413.93	3875.1	1535.92	2655.75	1386.03	1549.86	3789.19	1744.62	1496.86	3319.68	3698.57	1775.83	1656.64	4106.93	3530.53	1359.84
187650	1751.46	4609.58	4089.54	1459.92	1572.6	4078.15	1610.87	2837.95	1473.11	1589.17	3943.04	1794.02	1523.13	3370.58	3899.74	1887.32	1703.37	4248.8	3833.17	1376.6
187750	1770.16	4708.12	4125.8	1551.7	1613.55	4118.53	1722.98	2836.54	1509.3	1652.54	3951.1	1840.58	1573.38	3432.72	4028.17	1951.96	1769.43	4352.51	3992.91	1410.03
187850	1848.1	4707.49	4108.27	1546.91	1681.6	4308.69	1738.64	2924.46	1558.03	1675.24	4108.08	1853.31	1542.66	3581.31	4134.81	1902.61	1785.89	4378.25	3988.14	1460.21
187950	1792.84	4580.59	3988.86	1461.8	1548.98	4155.79	1659.94	2892.43	1542.05	1571.37	3983.32	1833.72	1467.53	3421.62	3929.62	1783.05	1708.06	4276.37	3834.26	1388.76
188050	1757.72	4697.94	4151.87	1509.72	1533.62	4077.99	1748.19	3027.74	1490.8	1592.53	3958.63	1847.85	1525.28	3396.37	3955.79	1874.02	1699.04	4387.42	3724.34	1373.08
188150	1688.01	4462.75	4038.71	1503.97	1494.44	3971.42	1726.58	2979.83	1430.03	1550.86	3900.72	1849.96	1560.27	3206.89	3908.93	1893.3	1649.69	4292.34	3657.3	1327.53
188250	1748.18	4584.88	3984.91	1514.55	1603.72	4190.11	1656.38	2971.23	1505.07	1616.42	3981.63	1898.15	1638.98	3362.92	3887.97	1882.34	1723.53	4346.63	3811.91	1401.11
188350	1710.48	4578.66	4016.26	1469.65	1504.77	4045.05	1598.64	2875.72	1356.38	1637.04	3965.83	1801.16	1565.02	3392.79	3846.17	1876.69	1687.46	4124.7	3700.33	1400.74
188450	1653.97	4442.73	3874.6	1424.15	1431.37	3816.88	1604.94	2778.05	1290.85	1571.4	3782.75	1791.1	1501.42	3251.46	3631.99	1809.3	1647.73	3947.52	3665.87	1315.67
188550	1654.27	4486.8	3851.85	1398.76	1374.3	3857.86	1570.13	2772.01	1336.18	1549.59	3768.35	1817.47	1521.77	3306	3563.62	1790.25	1646.52	4024.52	3606.96	1343.81
188650	1580.71	4360.99	3822.42	1374.5	1366.69	3693.31	1540.66	2665.85	1325.63	1557.56	3498.83	1665.15	1509.97	3176.54	3525.44	1810.78	1659.64	3894.05	3510.92	1360.28
188750	1541.08	4286.94	3699.96	1358.6	1384.23	3601.69	1494.68	2454.98	1315.69	1520.6	3434.03	1498.13	1458.77	3218.87	3336.23	1799.49	1624.15	3669.6	3355.25	1381.93
188850	1551.84	3998.31	3524.17	1278.08	1321.25	3429.73	1457.93	2311.95	1272.2	1405.29	3263.64	1409.74	1390.7	3006.33	3164.86	1682.91	1466.83	3475.95	3201.49	1213.36
188950	1492	3951.15	3477.64	1271.84	1284.04	3341.43	1502.96	2180.78	1276.04	1427.53	3174.73	1374.4	1398.08	2860.27	3143.59	1638.47	1462.73	3493.58	3180.29	1215.58
189050	1601.72	3973.9	3384.27	1280.28	1313.23	3430.01	1480.31	2136.4	1299.35	1418.22	3164.84	1378.11	1356.72	2970.23	3142.92	1646.76	1526.74	3514.69	3199.94	1278.77
189150	1638.95	4150.7	3443.75	1382.57	1422.52	3532.92	1564.22	2228.48	1303.54	1560.09	3303.96	1390.5	1458.35	3066.54	3192.92	1766.12	1658.01	3657.72	3244.89	1363.02
189250	1696.56	4416.89	3673.58	1487.84	1512.54	3817.94	1678.69	2413.56	1422.1	1704.41	3546.81	1510.8	1539.18	3176.09	3395.11	1931.29	1685.29	3873.58	3422.49	1466.55
189350	1655.9	4274.93	3400.75	1435.94	1476.37	3768.59	1622.74	2274.62	1338.93	1608.79	3290.68	1310.15	1510.3	3019.74	3198.47	1829.06	1662.18	3702.07	3300.02	1374.29
189450	1704.11	4402.09	3453.02	1516.07	1472.77	3732.78	1651.36	2380.83	1368.26	1642.86	3409.55	1333.24	1498.31	3160.45	3269	1834.43	1716.49	3731.81	3366.64	1421.57
189550	1846.87	4424.18	3729.3	1504.06	1509.61	3786.95	1675.21	2474.53	1383.5	1616.57	3416.8	1481.19	1501.68	3205.68	3267.95	1863.19	1663.45	3749.83	3314.99	1447.41
189650	1682.41	4179.2	3653.11	1370.71	1380.91	3580.31	1601.05	2340.8	1296.08	1521.13	3218.31	1399.79	1478.75	3000.56	3117.1	1759.96	1540.92	3561.7	3195.1	1266.49
189750	1663.31	4415.23	3747.65	1402.27	1473.23	3680.34	1658.89	2317.34	1314.76	1601.05	3308.2	1406.09	1575.97	3092.38	3166.03	1783.4	1711.83	3712.37	3352.88	1380.65
189850	1658.94	4282.2	3641.91	1415.36	1525.69	3731.51	1604.72	2318.93	1332.1	1556.47	3207.75	1341.89	1519.95	3162.98	3015.69	1808.45	1754.2	3780.77	3264.54	1358.62
189950	1657.65	4222.2	3660.03	1412.69	1530.82	3520.1	1606.24	2299.05	1407.66	1603.3	3106.88	1326.22	1567.26	3132.22	3028.65	1813.05	1753.46	3817.04	3259.59	1378.72
190050	1655.01	4116.19	3658.1	1413.74	1466.41	3314.65	1549.65	2215.24	1420.35	1566.63	2970.15	1312.39	1512.24	3046.52	2932.49	1763.01	1659.84	3727.97	3110.31	1426.71
190150	1656.91	4076.36	3581.47	1410.04	1456.23	3256.22	1590.68	2193.58	1371.51	1529	2935.9	1272.62	1502.43	3008.18	2838.66	1733.23	1619.65	3698.52	3020.61	1406.34
190250	1615.86	3942.57	3465.8	1330.53	1439.94	3244.07	1643.38	2043.52	1385.97	1557.59	2813.18	1231.8	1378.76	2968.29	2756.21	1758.39	1563.36	3552.08	2894.22	1348.98
190350	1627.98	4061.48	3434.62	1361.07	1504.8	3312.6	1625.02	1997.66	1416.09	1579.09	2829.67	1249.14	1356.33	3021.37	2763.76	1886.75	1613.07	3505.51	2897.44	1348.84
190450	1652.02	4071.01	3361.83	1319.8	1502.03	3200.56	1604.46	1924.66	1368.03	1454.73	2821.35	1292.07	1379.62	2870.09	2795.21	1805.2	1622.19	3442.23	2950.61	1346.47
190550	1747.38	4226.35	3509.57	1390.52	1604.55	3424.36	1732.92	2001.65	1482.73	1613.64	2933.79	1317.6	1493.25	2916.46	3052.45	1843.36	1702.24	3605.59	3099.9	1391.56
190650	1895.27	4374.17	3788.03	1486.73	1647.78	3572.84	1740.23	2122.04	1492.94	1737.44	3014.69	1310.71	1552.06	3046.2	3090.38	1970.18	1759.86	3696.85	3222.77	1535.37
190750	1948.47	4509.93	3945.57	1457.86	1675.68	3553.9	1798.28	2162.37	1539.66	1754.32	3044.73	1457.1	1588.69	3135.86	3195.21	1992.9	1891.45	3859.04	3247.77	1633.92
190850	1971.09	4528.87	3873.72	1472.57	1692.48	3587.53	1766.75	2156.29	1618.11	1816.67	3010.68	1404.19	1660.52	3056.04	3191.31	1979.96	1863.25	3833.66	3238.28	1652.55
190950	1901.43	4580.25	3689.03	1525.67	1658.23	3495.4	1693.4	2047.04	1580.86	1829.43	2905.83	1354.75	1527.64	3089.35	3045.5	2035.97	1790.48	3710	3236.39	1574.92
191050	1798.36	4322.29	3472.5	1532.52	1665.57	3362.5	1662.36	1905.8	1553.98	1713.06	2816.33	1279.58	1481.3	3089.48	2840.2	1920.62	1761.13	3588.17	3143.82	1542.68
191150	1553.6	3724.53	3059.69	1384.11	1492.4	2882.79	1478.2	1589.18	1412.02	1566.87	2464.57	1110.41	1346.92	2628.31	2387.05	1704.43	1611.02	3143.74	2604.15	1371.6
191250	1566.57	3628.43	3040.3	1356.5	1467.12	2883.66	1478.31	1544.62	1439.89	1602.29	2455.75	1066.55	1232.62	2556.75	2408.33	1689.46	1559.15	2973.47	2409.61	1313.63
191350	1595.44	3605.13	3090.63	1308.35	1432.81	2925.22	1523.49	1653.14	1399.38	1557.54	2465.38	986.84	1292.02	2544.69	2443.37	1714.39	1575.57	2885.56	2560.4	1366.38
191450	1657.57	3656.95	3107.52	1277.86	1442.36	2912.64	1571.66	1673.16	1311.5	1529.98	2396.21	952.67	1338.11	2574.13	2378.89	1793.8	1608.33	2876.03	2586.25	1435.58
191550	1826.22	4016.8	3284.09	1409.86	1544.8	3256.46	1720.88	1854.68	1460.27	1653.36	2656.29	983.52	1475.96	2845.55	2584.45	1913.48	1644.39	3098.12	2794.94	1476.27
191650	1817.93	4076.09	3406.64	1511.43	1555.67	3239.2	1776.37	1904.27	1436.53	1698.05	2608.25	1039.84	1553.81	2880.94	2653.84	1873.14	1696.55	3263.01	2825.44	1480.76
191750	1785.26	3901.88	3357.31	1461.78	1527.72	2960.22	1766.1	1747.74	1376.8	1700.49	2381.97	1029.95	1464.29	2695.04	2442.15	1806.03	1680.08	3147.02	2601.53	1412.19
191850	1892.67	4116.38	3387.64	1482.85	1662.76	3114.01	1819.67	1732.99	1517.2	1771.18	2514.24	1046.19	1609.91	2774.42	2543.52	1964.96	1763.84	3265.81	2761.62	1467.74
191950	1744.37	3828.9	3037.21	1386.71	1466.36	2802.51	1626.03	1586.6	1442.63	1639.5	2404.74	967	1501.33	2647.41	2328.63	1874.19	1705.55	3118.77	2503.39	1373.33
192050	1593.67	3579.11	2842.95	1327.7	1460.33	2603.13	1543.25	1454.48	1324.19	1563.51	2219.68	884.62	1417.96	2453.64	2137.19	1780.97	1620.7	2813.06	2353.21	1340.03
192150	1569.01	3391.08	2817.73	1228.14	1375.09	2572.05	1522.21	1413.32	1276.07	1496.25	2001.3	827.07	1370.81	2346.23	2035.48	1744.8	1552.06	2600.15	2295.16	1238.9
192250	1592.71	3509.07	2884.84	1374.33	1400.23	2608.73	1560.28	1550.86	1348.67	1543.17	2034.58	867.34	1419.7	2409.82	2127.53	1801.72	1654.9	2794	2388.68	1249.25
192350	1544.77	3413.03	2782.64	1380.22	1377.26	2495.13	1500.95	1554.34	1371.77	1532.68	2023.31	880.49	1468.06	2415.03	2089.63	1793.16	1595.34	2675.36	2366.93	1243.19
192450	1577.35	3429.5	2811.7	1351.76	1437.35	2498.08	1514.13	1564.93	1364.23	1563.36	2021.2	821.68	1459.22	2358.1	1993.19	1753.88	1541.71	2608.48	2387.12	1317.32
192550	1602.55	3445.16	2827.09	1346.17	1456.71	2560.82	1480.29	1546.57	1390.22	1518.32	2064.51	839.07	1462.32	2364.82	2035.18	1690.79	1543.83	2686.46	2420.1	1332.76
192650	1608.18	3597.51	2899.09	1383.35	1450.72	2528.33	1542.5	1589.55	1434.91	1613.22	2092.56	904.22	1468.41	2408.79	2039.77	1725.1	1565.93	2781.07	2513.88	1325.35
192750	1547.21	3513.18	2932.4	1328.9	1470.1	2454.93	1571.28	1558.67	1434.36	1650.93	2006.39	861.08	1413.12	2377.71	2027.1	1700.03	1567.95	2798.31	2411.74	1298.46
192850	1610.59	3582.76	2959.56	1334.87	1486.89	2640.99	1593.91	1541.55	1454.76	1540.74	2039.63	823.32	1483.23	2411.4	2160.91	1706.49	1585.47	2852.74	2426.85	1328.43
192950	1655.56	3586.28	2935.94	1310.44	1509	2620.81	1508.85	1535.68	1363.3	1588.21	2018.91	829.88	1470.21	2390.47	2219.57	1704.54	1536.04	2803.02	2499.62	1342.09
193050	1614.18	3682.39	3018.89	1357.59	1459.47	2644.82	1547.01	1560.63	1348.55	1641.68	2109.98	892.92	1508.99	2437.1	2276.88	1795.38	1627.03	2855.84	2549.67	1394.79
193150	1699.1	3827.21	3126.53	1445	1570.08	2722.6	1599.4	1602.99	1386.24	1668.47	2231.59	911.59	1505	2461.6	2402.27	1822.18	1664.67	2867.06	2584.46	1468.92
193250	1773.24	3717.48	3212.1	1461.26	1529.88	2731.73	1603.96	1609.65	1397.79	1663.3	2292.8	898.11	1457.52	2540.17	2416.07	1767.17	1582.69	2864.72	2623.03	1408.62
193350	1701.89	3518.45	3159.35	1413.82	1476.91	2656.63	1517.43	1600.57	1405.33	1579.65	2232.11	882.22	1406.18	2418.62	2251.3	1712.33	1583.38	2833.44	2598.9	1237.45
193450	1585.92	3495.44	3106.73	1361.87	1482.38	2675.85	1506.6	1579.38	1376.98	1478.56	2230.61	883.35	1418.45	2426.01	2251.8	1732.67	1583.27	2835.51	2575.4	1286.6
193550	1546.37	3477.79	2879.25	1290.45	1380.8	2694.9	1517.25	1532.04	1315.83	1387.53	2195.23	852.36	1447.03	2445.91	2290.5	1692.93	1498.56	2654.96	2443.16	1305.17
