Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
81250	19689.86	21989.73	23280.81	21673.88	21884.54	25988.09	20491.68	30439.01	16953.18	18679.88	17263.18	16327.3	18963.4	19222.38	23831.75	22508.01	22325.94	22980.15	21582.86	16221.03
81350	19230.85	21177.37	23593.75	20965.42	21260.27	24980.56	20422.81	29782.9	16466.87	18435.52	16916.09	16693.25	18598.42	18386.19	23260.25	22524.74	22056.81	23020.78	21618.71	15669.97
81450	19462.21	21170.09	23962.75	21342.46	21445.08	25175.25	20519.65	30097.92	16870.89	18748.82	17316.04	17041.75	18972.23	18570.76	23550.35	22992.84	22605.94	23373.34	21920.82	16093.39
81550	19234.2	21572.32	23091.36	21200.08	21175.7	25228.7	20110.03	29406.69	16863.16	18474.54	17514.36	16736.48	18712.1	19038.21	23537.35	22641.3	21892.42	22974.91	21661.83	15890.95
81650	18564.11	21095.8	21999.57	20640.4	20773.18	24261.47	19633.41	28525.05	16234.59	17780.15	16866.86	15794.92	18020.94	18693.11	22941.29	21659.94	21209.56	22102.83	21085.32	15462.82
81750	18757.82	21069.13	22151.72	20727.63	20982.19	24144.94	19838.98	28849.84	16407.27	17998.31	17090.34	15290.84	17864.1	18805.14	22792.24	21441.54	21264.2	22280.97	21265.72	15473.46
81850	19197.26	21837.46	22499.94	21108.42	21759.43	24880.61	20598.75	29383.72	16684.45	18352.71	17509.85	15668.11	18545.59	19153.17	22959.31	21856.62	21498.25	22821.83	21506.95	16048.01
81950	18307.2	21365.02	22083.34	20774.95	21080.41	24097.05	20120.12	28415.35	16346.17	17625.81	17020.96	15298.14	17704.3	18612.23	22463.69	20869.8	20966.74	22266.03	20774.17	15437.86
82050	18334.98	21511.35	22513.14	21160.38	21530.66	24442.88	20107.34	29019.98	16615.38	17836.08	17164.47	15038.02	18099.85	18942.45	23344.65	21232.67	21515.83	22545.01	20990.29	15474.43
82150	17820.59	20453.99	22085.79	20718.96	20868.22	23910.77	19527.55	28252.19	16019.94	17332.97	16850.13	14883.18	17841.48	18627.41	23158.35	20846.38	20801.55	21807.6	20470.62	15006.19
82250	17258.61	20223.92	21111.07	20100.53	20080.03	22919	18920.22	27206.64	15581.54	16697.54	16299.23	14389.27	17647.97	18306.88	22488.88	19898.07	20181.81	21064.92	19621.66	14660.98
82350	17757.65	20511.12	21037.11	20100.76	20352.24	23363.06	18988.79	27548.38	15974.15	16932.11	16271.89	14409.5	18004.56	18032.72	22313.58	20304.68	20596.17	21171.76	19866.64	14937.72
82450	17568.2	20094.36	20841.23	19493.41	19964.93	23136.21	18759.08	27142.79	15710.58	16783.8	16282.12	14333.17	18096.99	18062	21948.33	20390.73	20433.04	20707.33	19561.5	14738.29
82550	18180.28	20945.96	21486.1	20408.26	20691.08	24384.13	19391.26	27968.21	16426.33	17463.21	16687.47	15141.26	18855.27	18966.62	22627.53	20929.61	20782.65	21431.8	20229.63	15590.27
82650	19103.35	21438.8	22378.02	21364.48	21279.01	24791.7	20324.51	28966.08	17195.34	18321.96	17333.31	15821.85	19490.17	19455.73	23480.12	21948.81	21859.96	22486.4	20918.4	16214.72
82750	20783.74	23155.36	24700.96	23239.4	23188.6	26409.45	22191.68	31279.75	18576.21	19810.89	18744	17155.45	21160.52	21028.37	25456.23	23808.94	24067.94	24649.04	22897.04	17592.99
82850	21154.24	23524.13	26044.83	23778.18	23897.92	26761.45	22900.32	32000.58	18972.61	20291.07	19105.77	17353.31	21363.87	21400	25956.28	24095.53	24554.96	25243.45	23366.07	17618.81
82950	20554.7	22800.26	25552.63	23340.98	23855.46	26474.57	22349.64	31469.88	18530.56	19807.83	18689.18	17086.94	20744.28	21224.27	25531.49	23738.1	24072.1	24636.87	22902.9	17077.94
83050	19296.56	22128.54	24242.74	22191.51	22550.78	25272.26	21013.06	29765.39	17507.7	18685.56	17776.74	16592.31	19692.18	20405.04	24486.43	22567.91	22938.86	23679.73	21686.6	15911.69
83150	18885.73	22074.06	23928.1	22051.16	22554.97	25425.3	20559.02	29140.63	17591.65	18589.71	17729.67	16362.87	19425.77	20286.26	24256.28	22492.43	22678.01	23470.65	21318.09	15870.54
83250	18798.33	22076.68	23585.84	21730.04	22346.64	24982.12	20475.02	28670.57	17218.38	18446.25	17349.39	15882.36	19067.6	19647.7	23935.63	22269.05	22461.14	23032.05	21090.49	15945.07
83350	18658.95	21377.4	23033.52	21369.78	21714.88	24359.31	20271.13	28251.53	17097.67	18232.55	16696.83	15448.9	18819.54	18979.59	23434.11	21724.96	22249.64	22764.1	21007.64	15570.47
83450	19456.27	22007.16	23433.5	22186.18	22491.78	25184.72	21037.38	29182.97	17815.01	19137.96	17127.94	15420.91	19273.71	19834.07	23766.27	22460.11	22927.73	23337.76	21347.06	16334.65
83550	18792.36	21399.08	22822	21172.61	21513.23	23978.75	20306	27812.48	17000.23	18518.77	16573.85	15049.01	18475.33	18843.7	22396.87	21554.42	22034.61	22357.05	20495.92	15849.14
83650	19440.97	21862.16	23170.41	22165.46	22630.75	24743.1	21028.96	28510.78	17514.97	18971.1	16888.47	15460.28	19314.12	19106.35	23029.27	22292	22592.05	22448.1	21281.23	16192.1
83750	18840.08	21305.27	22932.44	21307.22	21951.11	23812.43	20616.12	27647.43	17184.55	18326	16422.1	15225.65	18473.33	18583.24	22772.33	21729.99	22160.2	22180.93	20833.17	15668.17
83850	19737.33	21940.87	23264.8	22133.22	22756.68	24865.79	21082.58	28354.13	17588.23	19028.39	16799.74	15189.95	19514.69	19100.96	23110.04	22358.25	22827.5	22573.7	21210.4	16276.51
83950	19949.37	21778.8	23166.88	22198.79	22531.68	24455.03	20984.48	27993.81	17351.17	18999.79	16691.48	15001.49	19612.73	19101.52	22726.31	22238.58	22706.84	22512.32	21009.58	16566.68
84050	19398.71	20969.1	22088.81	21611.79	21592.41	23518.94	20330.61	27090.54	16463.45	18405.27	15963.43	14712.55	19189.37	18232.46	22387.01	21800.77	22009.33	21532.36	20669.92	16236.14
84150	21056.77	21983.32	24179.48	24013.26	23956.53	25245.93	22551.41	29897.86	18133.52	20296.43	17372.16	16453.79	21301.52	19745.53	24588.65	24801.98	24301.19	23741.78	22570.86	17939.57
84250	33527.58	34206.15	37481.42	37827.82	38452.7	38471.17	36063.16	45524.66	29031.89	31939.29	25996.41	25803.68	33800.37	30102.51	36842.98	39600.2	38865.49	36794.37	34305.06	28374.55
84350	38969.62	39506.66	43687.54	44081.03	44908.69	44555.12	41740.33	52433.63	33877.54	37236.6	29925.74	29815.22	39027.02	34896.76	41861.7	46362.89	45706.54	42572.36	39432.3	32873.34
84450	38361.89	39264.7	44225.52	43928.11	44695.23	43625.06	41178.66	52127.81	33958.49	37496.46	29698.05	29852.26	38409.09	34530.92	41733.75	46132.18	45992.51	43109.36	39298.92	31939.88
84550	38593.29	38708.78	44350.31	43856.33	44468.95	43029.73	41134.4	52185.78	33855.58	37589.16	28651.54	29493.94	38005.05	34453.31	41378.98	46309.33	45877.31	43214.34	38995.26	31779.7
84650	39763.06	40049.06	45108.03	45434.98	45752.62	45034.83	42496.72	53023.68	35388.34	39012.39	29236.96	30191.38	39255.19	35749.95	41858.28	47946.66	47247.99	43981.52	39688.78	32960.87
84750	40945.36	41480.39	45712.88	46569.75	46898.66	46506.91	43544.24	53788.23	36541.28	39961.75	30239.71	30409.89	40009.99	37126.89	42614.12	48373.77	48995.01	44719.94	40331.76	33815.92
84850	39529.3	40293.09	44007.69	45324.22	45404.15	44905.58	42097.74	52407.56	35225.37	38702.56	29428.09	29012.38	38544.7	36086.81	41341.84	46323.17	47164.53	42837.05	39025.72	32296.09
84950	38742.16	39673.42	42952.17	44416.84	45084.72	44288.68	41504.72	51576.26	35224.8	38194.51	29160.65	28440.23	38423.18	35441.09	40854.27	45432.97	46135.61	41681.96	38058.25	32330.99
85050	38856.46	39845.85	42828.09	44106.15	45416.07	44943.51	41648.92	51595.13	35300.11	38439.74	29518.86	28922.88	38637.96	35529.6	41416.16	45998.38	46490.67	41740.42	38312.74	32477.49
85150	39527.61	40651.55	43157.15	44847.24	46015.6	45021.27	41895.68	52153.74	35537.39	38931.71	29409.25	28698.12	39458.67	36221.56	41593.18	47093.5	47296.84	42090.18	38656.6	32898.84
85250	39203.15	39899.95	43071.28	44447.51	45367.84	43871.54	41931.57	51478.77	35363.38	38617.73	28717.34	28270.8	38945.8	35609.56	40780.91	47075.84	46797.31	42091.32	38354.04	32855.18
85350	38845.23	39288.49	42744.93	44328.98	44985.28	43456.37	42161.42	51090.12	34906.51	38343.48	28568.69	28295.79	38067.01	34896.74	40353.45	46171.57	46221.66	41724.44	37772.74	32861.6
85450	37321.93	37830.96	40904.04	42618.65	42797.33	41761.64	40500.06	48613.6	33590.44	36908.51	27771.57	27208.39	35894.02	32930.92	38984.55	43810	44612.76	39485.14	36035.04	31327.88
85550	37821.45	38291.05	40937.17	42899.62	43147.47	42780.54	40998.46	48714.53	34293.89	37580.09	28172.42	27870.94	35953.62	33711.88	39403.58	43870.9	44900.42	39299.49	35863.6	31771.38
85650	36514.28	37616.2	39663.59	40962.8	41372.74	41068.26	39705.68	47115.4	33011.13	36705.64	26967.41	27425.97	34680.31	33125.76	38794.77	42938.28	43696.36	37776.97	35189.81	30828.98
85750	36453.29	37467.09	39904.32	41013.01	41158.18	41259.74	39280.12	47488.51	33129.72	37008.02	26770.23	27196.16	34585.64	32712.51	38547.13	43395.77	44958.85	37543.67	35206.37	30882.58
85850	37195.62	37377.56	40939.39	42583.12	42918.62	41578.28	39781.91	48316.45	33145.85	36795.57	27342.57	27105.41	35993.47	32609.77	39115.95	44384.87	45039.66	39028.79	36199.38	31139.96
85950	38255.82	38674.61	41551.07	44241.15	44951.76	43138.7	41245.95	49379.69	34229.65	37249.39	27853.98	27134.6	37427.13	34119.22	39806.14	45580.35	45644.67	40401.26	37111.09	31942.31
86050	37367.16	38042.16	41057.79	42802.98	43660.7	42097.16	40463.46	47966.86	33524.82	36613.32	27359.81	26910.1	36497.62	33875.03	39213.13	44287.91	44605.94	39915.78	36575.92	31450.91
86150	37789.06	38580.86	41109.54	43357.72	44354.33	42486.23	41240.85	48656.7	34238.02	37397.72	27730.15	26749.7	37499.35	34277.19	39483.38	45037.12	45410.94	40751.04	37199.64	31907
86250	37368.07	37745.2	41236.36	42782.99	43715.67	41956.95	40747.58	48169.74	33806.01	37167.42	27758.29	26569.64	36671.2	33437.82	39102.54	45016.49	45334.16	40782.81	36533.66	31294.45
86350	37882.05	37458.29	41806.13	43413.56	43680.64	42082.24	40861.05	48497.93	33505.12	37694.1	27492.38	26684.05	36789.87	33196.43	38910.06	45347.89	45229.34	39949.74	36805.04	31443.08
86450	38237.44	38070.56	41444.25	43881.29	44137.98	41849.76	41284.89	48886.5	33912.56	37693.41	27841.38	27309.6	37491.09	33691.68	39049.92	45993.55	45353.26	40024.61	37135.32	32007.64
86550	39523.36	39907.29	42609.26	45516.8	46221.34	43949.3	42511.35	50185	35248.75	38966.34	28836.18	28140.98	38884.25	35185.35	40478.13	47496.16	46802.04	41768.51	38433.7	33280.19
86650	37759.75	38578.89	41250.11	43502.62	44130.56	42304.71	41103.89	47977.68	33871.48	37284.45	27515.55	27133.66	37783.5	33289.3	38819.26	45736.27	45425.86	40898.17	36742.78	31847.35
86750	37899.58	38518.71	40750.06	43344.21	43760.43	41894.32	41013.16	47796.3	33724.17	37516.17	27444.96	26841.51	37829.25	33201.54	38397.4	45672.57	45175.98	40216.75	36494.53	31456.42
86850	37989.97	38941.83	40884.35	43023.96	43703.42	41713.72	41135.45	47485.64	33656.1	37560.86	27737.64	27060.47	38453.23	34285.86	39003.63	45792.41	45669.86	40405.87	37096.56	31669.29
86950	39448.97	39645.76	42353.06	43957.34	45114.63	42571.4	42392.39	48735.68	34503.06	38918.52	28855.81	28464.49	40242.37	35522.89	40084.35	47148.24	47635.23	41680.82	38242.37	32600.51
87050	39315.35	39097.64	42434.25	44170.39	45182.3	42851.57	42535.37	48475.98	34242.39	38900.75	28675.78	28253.25	39877.93	34899.36	39796.55	47205.93	47307.66	41100.64	38008.12	32683.67
87150	40051.07	40622.04	43324.97	45113.72	46068.02	44112.93	43621.28	49566.23	35572.91	39247.31	29291.78	29020.33	40757.22	36521.98	41039.16	47788.17	47901.92	42702.47	38865.76	33814
87250	39209.97	39703.97	42512.28	44311.56	45158.94	43059.2	42665.15	48809.43	34635.62	38511.28	29031.41	28922.46	39347.97	35865.67	40468.55	46743.19	47043.06	41994.97	37775	33498.24
87350	39744.81	39642.57	42462.38	44375.92	45111.05	42692.56	42724.1	48856.53	35256.12	38750	28822.84	28844.65	38752.84	35449.55	39911.55	46958.18	47329.68	41826.12	37329.58	33273.68
87450	40695.2	41304.55	43887.34	45655.42	46143.84	43182.72	43766.93	49633.06	36573.1	39497.08	29742.33	29561.9	39386.9	36735.38	40808.77	47839.14	48580.68	43021.93	38701.52	33825.19
87550	41507.69	41939.31	44140.01	46519.94	46836.48	44214.85	44679.52	50043.36	37249.94	40367.98	30076.85	29798.56	40380.17	37164.52	41584.42	48463.65	49280.67	43679.34	39239.29	34974.61
87650	43413.2	43860.24	45262.84	48908.35	49177.75	46136.21	46335.92	52571.29	39248.13	42029	31213.94	30732.98	42920.7	38957.52	43204.07	50719.18	51634.28	45226.53	40881.74	36636.66
87750	44799.49	44634.87	47145.81	50433.58	50940.69	47407.86	47318.64	54261	39888.39	43272.78	32176.73	31660.31	45253.08	39578.09	44622.39	53553.32	54043.83	46780.04	42284.86	37393.73
87850	47712.91	46635.95	50730.71	53678.12	54123.65	49380.29	50211.16	57351.74	41493.35	46342.07	33891.07	33548.09	47681.31	41001.58	46918.56	56806.55	57220.83	50044.47	44630.22	39394.35
87950	45884.84	45046.98	49181.33	52246.18	52792.99	48130.1	48517.87	55755.04	40653.46	44645.93	32775.68	32388.58	46107.6	39745.98	45014.08	55022.89	55205.58	48437.3	42944.52	38100.64
88050	42549.44	42344.56	44758.45	48128.88	48899.77	44608.31	44657.75	51052.07	37815.45	41157.77	30344.62	29845.35	43175.54	37623.41	42070.26	50186.52	50305.34	43900.39	39367.73	35574.96
88150	41768.04	42668.71	43562.72	47135.65	47843.9	44879.05	43914.08	49990.63	37455.52	40511.67	30122.25	29018.17	43019.43	37942.7	41493.76	49197.16	48617.47	43275.12	38523.3	35098.19
88250	38213.51	38686.48	41225.85	43246.11	44199.63	40811.03	41251.2	46574.61	34711.46	37377.58	27726.43	27027.63	39102.97	34844.33	38515.23	45907.74	46371.75	40476.46	36150.64	32129.05
88350	38498.9	38104.06	41482.29	43615.75	44742.61	40525.29	41665.99	46657.34	34376.12	37612.97	27449.2	26572.8	38719.2	34385.47	38447.6	46257.22	46863.85	40445.59	36430.66	31806.5
88450	37376.38	37540.12	39702.39	42446.81	43773.12	39531.99	40716.37	45000.5	33764.33	36700.58	26783.31	25728.27	38042.74	33723.44	37348.8	45094.21	45464.89	38929.22	35074.4	31255.41
88550	36833.01	37558.18	38800.07	42737.08	43954.8	39989.26	40231.85	44148.84	33759.96	36337.19	26043.57	25155.62	37921.13	33511.06	36319.48	44516.17	44808.51	37782.36	34181.56	30884.59
88650	36118.72	36554.91	37911.07	42147.97	42968	40066.91	39417.62	43270.05	33092.09	35953.96	25396.74	23958.75	36951.01	32113.72	35322.47	43611.73	43843.88	36774.45	33267.81	30312.46
88750	38295.3	38092.4	39291.92	43893.45	44966.32	41773.26	41261.04	45681.22	34544.12	37791.38	26352.12	24639.2	38689.28	32806.27	36692.9	45321.23	45554	38270.79	34572.83	32152.57
88850	41473.25	40907.53	42737.89	46600.3	47905.39	43529.8	44291.98	48977.6	37181.1	40429.01	28288.86	27083.64	41145.7	34953.03	38938.51	47802.98	48526.62	41516.02	37398.5	34350.24
88950	42290.06	41236.87	44059.29	47821.42	49022.37	43457.49	45570.56	49732.62	38148.47	41306.1	28501.79	27625.27	42083.96	35676.59	39786.09	49417.46	49547.39	42901.34	38664.67	34912.49
89050	42263.75	41621.12	43736.28	48358.53	49786.33	43842.92	45878.44	50108.22	38342.48	41725.16	29149.31	27693.42	43434.62	36780.93	40377.66	49834.32	50436.9	43158.06	38963.59	35768.83
89150	39779.34	40110.57	41125.02	45475.38	46482.43	41719.67	43469.22	46924.47	36640.44	39805.77	28170.48	26851.23	41593.45	35948.56	39375.63	47239.03	47943.43	40696.99	37510.23	34059.99
89250	38788.33	39273.04	40032.76	43889.64	45187.5	40933.16	42303.72	45616.55	36023.61	38590.4	27617.57	26646.08	39988.21	35828.08	38654.35	46161.71	46193.72	39524.1	36474.78	33382.09
89350	40031.61	39636.58	41073.64	45177.56	45416.08	41210.9	43239.13	46349.9	36276.68	39413.06	28020.03	27224.14	40246.39	35520.71	39473.61	46701.47	46858.56	40774.24	37132.14	34189.96
89450	43501.7	42656.34	44835.79	49154.5	49842.03	45032.04	46879.24	50031.94	38769.42	42291.26	29818.97	29002.95	43316.71	37856.17	42082.64	50349.39	51068.39	44178.64	39906.21	36969.96
89550	44452.81	43484.47	46571.68	49652.1	50760.74	45000.89	47749.47	50781.94	39635.51	43419.75	30544.34	29887.13	43717.1	38464	42613.05	52166.24	52518.57	45639.44	40665.54	37559.22
89650	45788.02	44183.75	46959.23	51366.08	52219.87	46265.5	49066.29	52234.49	40900.72	44717.62	31055.65	30245.75	44244.75	39172.84	43338.96	53949.9	53959.64	46595.86	41495.31	38415.52
89750	43192.96	41955.47	44462.51	48049.95	49083.58	44017.4	46307.98	49636.99	38970.52	42658.22	29213.02	28699	42354.21	37105.28	40847.52	51202.28	51160.26	44259.17	39136.19	36101.07
89850	40914.25	40376.38	41624.47	45610.56	46478.77	41364.72	44214.98	46632.35	37102.58	40215.01	27825.76	26869.01	40519.27	35115.24	38673.2	48750.72	48229.17	42092.83	36818.81	34701.21
89950	39600.43	38724.66	39738.66	44188.83	45150.85	39712.08	42474.13	44372.57	35256.03	38510.24	26633.63	25584.77	39542.81	34086.65	37253.26	47088.94	46895.15	39982.4	34965.56	33428.52
90050	38194.35	36831.72	38580.19	42834.6	43508.17	38128.16	41186.74	42711.32	34026.89	36896.73	25660.42	24625.11	38382.17	32763.78	35818.93	45640.07	45438.47	38227.06	33705.28	31816.51
90150	38544.86	37501.35	38626.49	43259.51	44497.18	38719.3	41453.09	42918.62	34686.58	37493.79	26183.63	24960.27	38565.63	33132.49	36072.56	45850.52	45679.01	38275.86	34196.13	32466.98
90250	38745.14	37711.4	38376.93	43478.29	44672.49	38634.6	41401.9	42557.8	34917.92	38077.14	26247.15	24775.31	38709.69	33233.84	35902.82	45656.71	45685.03	38120.72	33742.86	32801.79
90350	40424.84	38753.94	40154.77	45114.19	45856.2	39368.66	43050.66	43479.85	36130.66	39463.39	27064.23	25558.97	40214.41	34265.69	37095.33	47226.2	47547.69	39791.95	34791.4	33681.15
90450	41168.89	38775.31	40648.53	46053.18	47292.23	39989.19	43687.57	44254.13	36622.81	39871.25	27092.3	26078.71	40801.04	34576.71	37421.98	48032.95	48938.36	40513.4	35180.39	33780.31
90550	40120.05	38289.32	40824.95	45918.38	47163.47	39611.11	42824.82	43995.9	36670.68	39404.02	26621.43	25735.47	41120.41	34799.41	36855.01	47881.11	48647.51	40423.89	35274.81	33642.26
90650	38781.17	37752.88	39747.37	44522.97	45868.32	38266.03	41782.95	42551.96	35465.2	38032.56	25953.21	24971.88	39858.85	33947.98	35935.94	46429.18	47085.47	39213.25	34343.8	32686.64
90750	37417.3	36747.27	38400.32	43337.8	44572.57	37071.44	40616.1	40907.7	34537.47	37042.68	25437.84	24002.98	38801.85	32901.26	34798.64	45173.21	45853.52	38077.26	33426.11	32135.65
90850	37898.91	36844.28	37742.85	43418.91	44638.64	37473.92	40708.27	40710.86	34795.81	37352.22	24920.59	23723.5	39148.5	32773.46	34566.53	45343.84	45728.02	37686.07	33126.14	32527
90950	38596.43	37217.96	38051.33	43797.6	44883.25	37688.11	41624.05	41155.5	35149.27	38138.94	25063.09	23814.17	39828.41	33147.34	34504.57	45975.38	46786.72	38189.54	33435.36	32607.45
91050	39571.6	37213.84	37904.52	44510.56	45547.07	37695.17	42610.42	41478.68	36114.28	38844.54	25413.32	24363.97	40508.35	33396.34	34941.82	46868.08	47747.24	38482.38	33904.49	33239.27
91150	40560.63	38014.86	38564.77	45713.2	46901.22	38474.16	43478.14	42198.84	36984.76	39849.27	25473.69	24786.72	40773.58	33717.98	35213.93	47800.18	48550.82	38385.52	34209.1	33887.78
91250	41810.39	38717.43	39624.22	47085.5	47885.46	38912.35	44377.43	42387.15	37658.53	40834.91	25680.79	24408.4	40844.31	34370.32	35481.53	48718.44	49398.93	39289.6	34876.28	34695.05
91350	40721.47	37754.44	38914.92	46612.08	47308.98	38348.89	43744.82	40938.7	36879.96	40420.3	25088.26	23973.5	39713.23	33326.3	34627.01	47960.61	48703.27	38700.2	34121.78	34155.58
91450	39293.23	35867.46	37721.94	44953.1	45764.53	36753.73	42507.92	38999.14	35582.21	39039.1	24105.46	23210.92	38224.45	31710.83	33207.19	46467.75	47176.78	37447.66	32513.87	32788.99
91550	38974.35	36267.17	37538.69	45074.2	45678.53	36637.19	42502.93	38670.9	35254.77	39210.71	24123.37	22804.19	38441.7	31728.43	33259.89	46482.1	46936.81	36825.96	32165.6	33221.85
91650	39081.49	36093.29	37296.88	44928.28	45308.9	36533.48	42335.74	38218.44	35488.02	39003.84	23830.23	22850.1	38632.55	31612.86	32911.82	45891.17	46835.39	36077.73	31876.76	32963.09
91750	38925.4	35802.26	37124.35	44558.79	44768.08	35566.44	42127.21	37973.04	35156.1	38408.26	23418.84	22499.21	38161.28	30705.81	32655.83	46064.36	46909.34	36048.96	31623.31	32474.65
91850	39932.7	36097.64	37232.17	45160	45695.44	35858.25	42416.23	38317.26	35662.78	39054.54	23542.25	22526.96	38575.02	31069.75	32679.56	47095.79	47614.31	36620.17	31676.39	33008.53
91950	40283.26	36113.19	37296.9	45421.32	45901.07	35903.44	42584.3	38256.1	36064.61	39525.66	23671.38	22320.46	39051.4	31124.13	32197.42	46792.12	47689.04	36530.01	31863.13	33486.07
92050	39696.41	35303.75	36233.78	44729.16	45031.05	34790.35	41370.16	37117.78	35242.69	39008.32	22833.53	21835.23	37801.19	30307.61	31033.52	46087.68	46987.82	35915.2	30873.88	32925.59
92150	38454.81	34005.24	34349.39	43014.08	43552.67	33808.79	39674.69	35717.06	34096.17	37872.81	22013.93	20778.92	35922.45	29263.73	29800.96	44821.18	45204.98	34368.35	29488.37	31931.04
92250	37647.63	33497.37	33096.69	42266.61	43294.88	33809.75	38196.17	34379.71	33672.55	37104.29	21351.11	20067.39	34601.42	28375.81	28510.92	44078.82	44495.31	33370.49	29072.51	31677.39
92350	38267.8	33894.7	34269.45	43249.27	43916.94	33837.15	38863.5	34601.49	34132.57	37957.95	21716.8	21082.02	34816.43	29019.73	28552.91	45333.83	45339.83	34789.45	29758.4	32093.98
